timestamp,been_here,id,lat,lng,focal_lat,focal_lng,Arts & Entertainment,College & University,Event,Food,Nightlife Spot,Outdoors & Recreation,Professional & Other Places,Residence,Shop & Service,Travel & Transport
1406540390674,2,4ebbebb56da1686824c31e9b,43.77408098451382,11.219094646921057,43.77400727950002,11.22364997935,0,0,0,0,0,0,1,0,0,0
1406540390674,38,51561b11e4b0a92e7e93ecf6,43.77408,11.242875,43.77400727950002,11.24665260355,0,0,0,0,0,0,0,1,0,0
1406540390674,4,4bfd2d8ce529c928b67dba8c,43.774079,11.278902,43.77400727950002,11.281156539849999,0,0,0,0,0,0,1,0,0,0
1406540390674,0,5358233c498ec8d8da9a9958,43.774079,11.290069,43.77400727950002,11.29265785195,0,0,0,0,0,0,0,1,0,0
1406540390674,3,516c8ac7e4b0634105975d31,43.77407644464323,11.245015192094936,43.77400727950002,11.24665260355,1,0,0,0,0,0,0,0,0,0
1406540390674,21,4fe87588e4b032d654336f04,43.774076,11.272692,43.77400727950002,11.26965522775,0,0,0,0,0,0,1,0,0,0
1406540390674,76,4d6e3f3524b56ea88032fdfb,43.774073215833084,11.294717054761877,43.77400727950002,11.29265785195,0,0,0,0,0,0,0,0,1,0
1406540390674,9,5258701c498e8ef14e88f2f7,43.774072,11.245323,43.77400727950002,11.24665260355,0,0,0,0,1,0,0,0,0,0
1406540390674,8,4da0994f2305a35d9be1d0af,43.77407030679637,11.218059958515399,43.77400727950002,11.22364997935,0,0,0,0,0,0,1,0,0,0
1406540390674,168,4ddefb52ae60c015c08cb4bc,43.774067,11.26954,43.77400727950002,11.26965522775,0,0,0,0,0,0,0,0,0,1
1406540390674,8,515620d6e4b09dec0380c847,43.774064,11.242926,43.77400727950002,11.24665260355,0,0,0,0,1,0,0,0,0,0
1406540390674,46,4da8c4c04b22f071ea8f1692,43.774064,11.24333,43.77400727950002,11.24665260355,0,0,0,0,0,0,0,0,0,1
