Arts & Entertainment,College & University,Event,Food,Nightlife Spot,Outdoors & Recreation,Professional & Other Places,Residence,Shop & Service,Travel & Transport
0.006711409395973154,0.0,0.0,0.006349206349206349,0.0,0.013333333333333334,0.011627906976744186,0.005681818181818182,0.004545454545454545,0.007389162561576354
0.006711409395973154,0.0,0.0,0.022222222222222223,0.009009009009009009,0.0,0.002325581395348837,0.005681818181818182,0.022727272727272728,0.014778325123152709
0.006711409395973154,0.0,0.0,0.004761904761904762,0.009009009009009009,0.02,0.027906976744186046,0.011363636363636364,0.00909090909090909,0.007389162561576354
0.006711409395973154,0.0,0.0,0.0,0.0,0.0,0.004651162790697674,0.0,0.0,0.0049261083743842365
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.013422818791946308,0.0,0.0,0.0015873015873015873,0.0,0.006666666666666667,0.002325581395348837,0.0,0.0,0.0024630541871921183
0.020134228187919462,0.0,0.0,0.025396825396825397,0.02702702702702703,0.013333333333333334,0.002325581395348837,0.005681818181818182,0.004545454545454545,0.007389162561576354
0.020134228187919462,0.0,0.0,0.01746031746031746,0.018018018018018018,0.006666666666666667,0.01627906976744186,0.005681818181818182,0.00909090909090909,0.007389162561576354
0.03355704697986577,0.0,0.0,0.0015873015873015873,0.009009009009009009,0.0,0.011627906976744186,0.0,0.0,0.0049261083743842365
0.0,0.011764705882352941,0.0,0.007936507936507936,0.0,0.0,0.0069767441860465115,0.005681818181818182,0.004545454545454545,0.04433497536945813
0.0,0.0,0.0,0.01746031746031746,0.009009009009009009,0.02,0.009302325581395349,0.017045454545454544,0.0,0.017241379310344827
0.013422818791946308,0.011764705882352941,0.0,0.0015873015873015873,0.0,0.04,0.0069767441860465115,0.011363636363636364,0.0,0.012315270935960592
0.006711409395973154,0.023529411764705882,0.0,0.0,0.0,0.006666666666666667,0.011627906976744186,0.005681818181818182,0.0,0.0024630541871921183
0.0,0.0,0.0,0.007936507936507936,0.018018018018018018,0.013333333333333334,0.004651162790697674,0.022727272727272728,0.013636363636363636,0.0049261083743842365
0.0,0.0,0.0,0.0031746031746031746,0.0,0.0,0.0069767441860465115,0.011363636363636364,0.00909090909090909,0.0049261083743842365
0.0,0.0,0.0,0.01746031746031746,0.009009009009009009,0.02,0.009302325581395349,0.017045454545454544,0.0,0.017241379310344827
0.0,0.0,0.0,0.03015873015873016,0.04504504504504504,0.013333333333333334,0.004651162790697674,0.0,0.004545454545454545,0.0024630541871921183
0.0,0.03529411764705882,0.0,0.009523809523809525,0.009009009009009009,0.0,0.02558139534883721,0.005681818181818182,0.013636363636363636,0.0049261083743842365
0.026845637583892617,0.011764705882352941,0.5,0.0015873015873015873,0.009009009009009009,0.03333333333333333,0.030232558139534883,0.005681818181818182,0.013636363636363636,0.0
0.0,0.011764705882352941,0.0,0.004761904761904762,0.0,0.006666666666666667,0.009302325581395349,0.03409090909090909,0.04090909090909091,0.0
0.020134228187919462,0.011764705882352941,0.0,0.012698412698412698,0.0,0.013333333333333334,0.013953488372093023,0.005681818181818182,0.031818181818181815,0.0049261083743842365
0.006711409395973154,0.0,0.0,0.014285714285714285,0.018018018018018018,0.013333333333333334,0.0069767441860465115,0.028409090909090908,0.022727272727272728,0.0049261083743842365
0.013422818791946308,0.011764705882352941,0.0,0.004761904761904762,0.0,0.0,0.0069767441860465115,0.0,0.01818181818181818,0.009852216748768473
0.006711409395973154,0.0,0.0,0.004761904761904762,0.018018018018018018,0.006666666666666667,0.004651162790697674,0.011363636363636364,0.0,0.04433497536945813
0.006711409395973154,0.0,0.0,0.01746031746031746,0.009009009009009009,0.013333333333333334,0.002325581395348837,0.022727272727272728,0.03636363636363636,0.0049261083743842365
0.0,0.0,0.0,0.0031746031746031746,0.0,0.02,0.02558139534883721,0.028409090909090908,0.00909090909090909,0.0049261083743842365
0.006711409395973154,0.0,0.0,0.006349206349206349,0.0,0.006666666666666667,0.004651162790697674,0.0625,0.00909090909090909,0.019704433497536946
0.006711409395973154,0.0,0.0,0.011111111111111112,0.02702702702702703,0.006666666666666667,0.002325581395348837,0.022727272727272728,0.013636363636363636,0.024630541871921183
0.026845637583892617,0.011764705882352941,0.0,0.0015873015873015873,0.009009009009009009,0.006666666666666667,0.002325581395348837,0.0,0.004545454545454545,0.0024630541871921183
0.006711409395973154,0.011764705882352941,0.0,0.01904761904761905,0.009009009009009009,0.006666666666666667,0.004651162790697674,0.005681818181818182,0.00909090909090909,0.022167487684729065
