Timestamps(ms),Latitude,Longitude,normalized_density(Arts & Entertainment),normalized_density(College & University),normalized_density(Event),normalized_density(Food),normalized_density(Nightlife Spot),normalized_density(Outdoors & Recreation),normalized_density(Professional & Other Places),normalized_density(Residence),normalized_density(Shop & Service),normalized_density(Travel & Transport)
1393535343884,0.04332636041742709,0.2847924200732979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.043077916843231784,0.2932992962032714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.042827786775854484,0.30180607675154536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.04257597026506233,0.310312761072834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08317033356311274,0.0
1393535343884,0.04232246736095476,0.31881934852189747,0.0,0.0,0.18110760673582046,0.04356334569156411,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.042067278113980096,0.32732583845354657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.041810402574918935,0.33583223022263436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.04155184079487585,0.34433852318406344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.04129159282530432,0.3528447166927845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.04102965871797347,0.3613508101037908,0.0,0.0,0.09046545819389279,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.04076603852500963,0.3698568027721319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.04050073229885481,0.3783626940528998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.040233740092299894,0.38686848330123713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393535343884,0.03996506195845975,0.3953741698723347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
