std((Arts & Entertainment)),std((College & University)),std((Event)),std((Food)),std((Nightlife Spot)),std((Outdoors & Recreation)),std((Professional & Other Places)),std((Residence)),std((Shop & Service)),std((Travel & Transport))
0.42021529440526717,0.9620335061202984,0.978758957556596,1.0358216231617559,0.2746705887169664,0.04234134285367503,1.048789593696756,0.3202053295982922,0.8168535257321711,0.813957668953174
0.42021529440526717,0.9620335061202984,0.978758957556596,1.0358216231617559,0.2746705887169664,0.04234134285367503,1.048789593696756,0.3202053295982922,0.8168535257321711,0.813957668953174
0.42021529440526717,0.9620335061202984,0.978758957556596,1.0358216231617559,0.2746705887169664,0.04234134285367503,1.048789593696756,0.3202053295982922,0.8168535257321711,0.813957668953174
0.42021529440526717,0.9620335061202984,0.978758957556596,1.0358216231617559,0.2746705887169664,0.04234134285367503,1.048789593696756,0.3202053295982922,0.8168535257321711,0.813957668953174
0.42021529440526717,0.9620335061202984,0.978758957556596,1.0358216231617559,0.2746705887169664,0.04234134285367503,1.048789593696756,0.3202053295982922,0.8168535257321711,0.813957668953174
0.42021529440526717,0.9620335061202984,0.978758957556596,1.0358216231617559,0.2746705887169664,0.04234134285367503,1.048789593696756,0.3202053295982922,0.8168535257321711,0.813957668953174
0.42021529440526717,0.9620335061202984,0.978758957556596,1.0358216231617559,0.2746705887169664,0.04234134285367503,1.048789593696756,0.3202053295982922,0.8168535257321711,0.813957668953174
0.42021529440526717,0.9620335061202984,0.978758957556596,1.0358216231617559,0.2746705887169664,0.04234134285367503,1.048789593696756,0.3202053295982922,0.8168535257321711,0.813957668953174
0.42021529440526717,0.9620335061202984,0.978758957556596,1.0358216231617559,0.2746705887169664,0.04234134285367503,1.048789593696756,0.3202053295982922,0.8168535257321711,0.813957668953174
0.42021529440526717,0.9620335061202984,0.978758957556596,1.0358216231617559,0.2746705887169664,0.04234134285367503,1.048789593696756,0.3202053295982922,0.8168535257321711,0.813957668953174
0.42021529440526717,0.9620335061202984,0.978758957556596,1.0358216231617559,0.2746705887169664,0.04234134285367503,1.048789593696756,0.3202053295982922,0.8168535257321711,0.813957668953174
0.42021529440526717,0.9620335061202984,0.978758957556596,1.0358216231617559,0.2746705887169664,0.04234134285367503,1.048789593696756,0.3202053295982922,0.8168535257321711,0.813957668953174
0.42021529440526717,0.9620335061202984,0.978758957556596,1.0358216231617559,0.2746705887169664,0.04234134285367503,1.048789593696756,0.3202053295982922,0.8168535257321711,0.813957668953174
0.42021529440526717,0.9620335061202984,0.978758957556596,1.0358216231617559,0.2746705887169664,0.04234134285367503,1.048789593696756,0.3202053295982922,0.8168535257321711,0.813957668953174
0.42021529440526717,0.9620335061202984,0.978758957556596,1.0358216231617559,0.2746705887169664,0.04234134285367503,1.048789593696756,0.3202053295982922,0.8168535257321711,0.813957668953174
0.42021529440526717,0.9620335061202984,0.978758957556596,1.0358216231617559,0.2746705887169664,0.04234134285367503,1.048789593696756,0.3202053295982922,0.8168535257321711,0.813957668953174
0.42021529440526717,0.9620335061202984,0.978758957556596,1.0358216231617559,0.2746705887169664,0.04234134285367503,1.048789593696756,0.3202053295982922,0.8168535257321711,0.813957668953174
0.42021529440526717,0.9620335061202984,0.978758957556596,1.0358216231617559,0.2746705887169664,0.04234134285367503,1.048789593696756,0.3202053295982922,0.8168535257321711,0.813957668953174
0.42021529440526717,0.9620335061202984,0.978758957556596,1.0358216231617559,0.2746705887169664,0.04234134285367503,1.048789593696756,0.3202053295982922,0.8168535257321711,0.813957668953174
0.42021529440526717,0.9620335061202984,0.978758957556596,1.0358216231617559,0.2746705887169664,0.04234134285367503,1.048789593696756,0.3202053295982922,0.8168535257321711,0.813957668953174
0.42021529440526717,0.9620335061202984,0.978758957556596,1.0358216231617559,0.2746705887169664,0.04234134285367503,1.048789593696756,0.3202053295982922,0.8168535257321711,0.813957668953174
0.42021529440526717,0.9620335061202984,0.978758957556596,1.0358216231617559,0.2746705887169664,0.04234134285367503,1.048789593696756,0.3202053295982922,0.8168535257321711,0.813957668953174
