<<<<<<< HEAD
Latitude,Longitude,Food,Residence,Shop & Service,Professional & Other Places,Travel & Transport,Nightlife Spot,Outdoors & Recreation,College & University,Arts & Entertainment,Event
0.7504514457842455,0.5212842226028442,4.131948840236727E-6,8.263897680473455E-6,1.1018530240631273E-5,8.263897680473455E-6,2.754632560157818E-6,1.377316280078909E-6,0.0,0.0
0.7504514457842455,0.5212901830673218,6.319451167420877E-6,1.2638902334841754E-5,1.2638902334841754E-5,2.1064837224736254E-6,0.0,0.0,2.1064837224736254E-6,0.0
0.7504514457842455,0.5212961435317993,0.0,2.5931540997347736E-5,1.2348352855879874E-6,4.93934114235195E-6,1.2348352855879874E-6,1.2348352855879874E-6,0.0,1.2348352855879874E-6
0.7504514457842455,0.5213021039962769,7.162044656410327E-6,4.774696437606885E-6,7.162044656410327E-6,7.162044656410327E-6,2.3873482188034423E-6,0.0,0.0,0.0,7.162044656410327E-6
0.7504514457842455,0.5213080644607544,7.162044656410327E-6,1.074306698461549E-5,8.952555820512908E-6,5.371533492307745E-6,1.7905111641025817E-6,0.0,0.0,0.0,1.7905111641025817E-6
0.7504514457842455,0.5213140249252319,0.0,1.074306698461549E-5,0.0,1.074306698461549E-5,0.0,3.5810223282051634E-6,3.5810223282051634E-6,3.5810223282051634E-6,3.5810223282051634E-6
0.7504514457842455,0.5213199853897095,3.978913698005737E-6,1.5915654792022946E-5,0.0,7.957827396011473E-6,0.0,0.0,3.978913698005737E-6,0.0,3.978913698005737E-6
0.7504514457842455,0.521325945854187,7.162044656410327E-6,7.162044656410327E-6,1.4324089312820654E-5,0.0,7.162044656410327E-6,0.0,0.0,0.0,0.0
0.7504514457842455,0.5213319063186646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7504514457842455,0.5213378667831421,0.0,1.7905111641025816E-5,0.0,1.7905111641025816E-5,0.0,0.0,0.0,0.0,0.0
0.7504514457842455,0.5213438272476196,7.673619274725349E-6,0.0,7.673619274725349E-6,1.2789365457875583E-5,0.0,0.0,2.5578730915751167E-6,0.0,5.1157461831502335E-6
0.7504514457842455,0.5213497877120972,0.0,0.0,5.968370547008605E-6,1.193674109401721E-5,5.968370547008605E-6,0.0,1.193674109401721E-5,0.0,0.0
0.7504514457842455,0.5213557481765747,0.0,1.5915654792022946E-5,3.978913698005737E-6,3.978913698005737E-6,7.957827396011473E-6,0.0,3.978913698005737E-6,0.0,0.0
0.7504514457842455,0.5213617086410522,1.1018530240631273E-5,8.263897680473455E-6,5.509265120315636E-6,2.754632560157818E-6,2.754632560157818E-6,1.377316280078909E-6,1.377316280078909E-6,1.377316280078909E-6,1.377316280078909E-6
0.7504514457842455,0.5213676691055298,9.947284245014343E-6,1.9894568490028683E-6,7.957827396011473E-6,5.968370547008605E-6,1.9894568490028683E-6,1.9894568490028683E-6,1.9894568490028683E-6,0.0,3.978913698005737E-6
0.7504514457842455,0.5213736295700073,5.968370547008605E-6,0.0,1.193674109401721E-5,1.7905111641025816E-5,0.0,0.0,0.0,0.0,0.0
0.7504514457842455,0.5213795900344849,5.968370547008605E-6,0.0,0.0,1.7905111641025816E-5,0.0,0.0,5.968370547008605E-6,0.0,5.968370547008605E-6
0.7504514457842455,0.5213855504989624,3.978913698005737E-6,7.957827396011473E-6,3.978913698005737E-6,1.193674109401721E-5,0.0,3.978913698005737E-6,3.978913698005737E-6,0.0,0.0
0.7504514457842455,0.5213915109634399,0.0,0.0,0.0,1.7905111641025816E-5,0.0,0.0,0.0,0.0,1.7905111641025816E-5
0.7504514457842455,0.5213974714279175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7504431610032706,0.5212842226028442,1.101824266095998E-5,2.754560665239995E-6,5.50912133047999E-6,5.50912133047999E-6,2.754560665239995E-6,2.754560665239995E-6,0.0,0.0,5.50912133047999E-6
0.7504431610032706,0.5212901830673218,1.3428483243044976E-5,0.0,8.952322162029984E-6,0.0,0.0,0.0,0.0,8.952322162029984E-6,4.476161081014992E-6
0.7504431610032706,0.5212961435317993,1.1936429549373312E-5,9.54914363949865E-6,9.54914363949865E-6,4.774571819749325E-6,0.0,0.0,0.0,0.0,0.0
0.7504431610032706,0.5213021039962769,4.774571819749325E-6,1.4323715459247975E-5,2.3872859098746623E-6,7.1618577296239874E-6,0.0,0.0,0.0,4.774571819749325E-6,2.3872859098746623E-6
0.7504431610032706,0.5213080644607544,3.978809849791104E-6,7.957619699582208E-6,3.978809849791104E-6,1.5915239399164415E-5,0.0,0.0,0.0,3.978809849791104E-6,0.0
0.7504431610032706,0.5213140249252319,0.0,1.7904644324059967E-5,5.968214774686656E-6,1.1936429549373312E-5,0.0,0.0,0.0,0.0,0.0
0.7504431610032706,0.5213199853897095,2.106428744007055E-6,2.106428744007055E-6,1.0532143720035276E-5,4.21285748801411E-6,4.21285748801411E-6,2.106428744007055E-6,4.21285748801411E-6,2.106428744007055E-6,4.21285748801411E-6
0.7504431610032706,0.521325945854187,5.115612664017134E-6,0.0,1.0231225328034268E-5,1.0231225328034268E-5,0.0,5.115612664017134E-6,0.0,5.115612664017134E-6,0.0
0.7504431610032706,0.5213319063186646,0.0,1.7904644324059967E-5,0.0,8.952322162029984E-6,8.952322162029984E-6,0.0,0.0,0.0,0.0
0.7504431610032706,0.5213378667831421,0.0,0.0,1.1936429549373312E-5,1.1936429549373312E-5,0.0,0.0,1.1936429549373312E-5,0.0,0.0
0.7504431610032706,0.5213438272476196,1.4067934826047117E-5,2.557806332008567E-6,8.952322162029984E-6,0.0,1.2789031660042834E-6,5.115612664017134E-6,2.557806332008567E-6,0.0,1.2789031660042834E-6
0.7504431610032706,0.5213497877120972,0.0,0.0,0.0,1.7904644324059967E-5,8.952322162029984E-6,0.0,0.0,8.952322162029984E-6,0.0
0.7504431610032706,0.5213557481765747,7.1618577296239874E-6,0.0,0.0,7.1618577296239874E-6,7.1618577296239874E-6,0.0,7.1618577296239874E-6,0.0,7.1618577296239874E-6
0.7504431610032706,0.5213617086410522,0.0,0.0,1.1936429549373312E-5,0.0,2.3872859098746624E-5,0.0,0.0,0.0,0.0
0.7504431610032706,0.5213676691055298,1.1936429549373312E-5,7.957619699582208E-6,7.957619699582208E-6,0.0,7.957619699582208E-6,0.0,0.0,0.0,0.0
0.7504431610032706,0.5213736295700073,1.4323715459247975E-5,0.0,7.1618577296239874E-6,1.4323715459247975E-5,0.0,0.0,0.0,0.0,0.0
0.7504431610032706,0.5213795900344849,6.714241621522488E-6,4.476161081014992E-6,6.714241621522488E-6,1.3428483243044976E-5,0.0,2.238080540507496E-6,0.0,0.0,2.238080540507496E-6
0.7504431610032706,0.5213855504989624,0.0,0.0,1.7904644324059967E-5,8.952322162029984E-6,0.0,0.0,8.952322162029984E-6,0.0,0.0
0.7504431610032706,0.5213915109634399,0.0,0.0,1.7904644324059967E-5,1.7904644324059967E-5,0.0,0.0,0.0,0.0,0.0
0.7504431610032706,0.5213974714279175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7504348762222958,0.5212842226028442,1.193611802907702E-5,7.95741201938468E-6,3.97870600969234E-6,3.97870600969234E-6,0.0,0.0,3.97870600969234E-6,0.0,3.97870600969234E-6
0.7504348762222958,0.5212901830673218,1.0230958310637445E-5,2.5577395776593613E-6,1.534643746595617E-5,7.673218732978084E-6,0.0,0.0,0.0,0.0,0.0
0.7504348762222958,0.5212961435317993,1.1393567209573519E-5,3.255304917021006E-6,1.1393567209573519E-5,3.255304917021006E-6,0.0,3.255304917021006E-6,1.627652458510503E-6,0.0,1.627652458510503E-6
0.7504348762222958,0.5213021039962769,9.765914751063016E-6,1.627652458510503E-6,9.765914751063016E-6,8.138262292552514E-6,0.0,4.882957375531508E-6,0.0,0.0,1.627652458510503E-6
