Latitude,Longitude,Food,Shop & Service,Professional & Other Places,Residence,Travel & Transport,Nightlife Spot,Outdoors & Recreation,College & University,Arts & Entertainment,Event
45.06933015656036,7.670903205871582,1.0,2.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
45.06933015656036,7.673048973083496,3.0,2.0,9.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
45.06933015656036,7.67519474029541,3.0,6.0,8.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0
45.06933015656036,7.677340507507324,12.0,10.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0
45.06933015656036,7.679486274719238,5.0,8.0,7.0,4.0,3.0,0.0,0.0,1.0,2.0,0.0
45.06933015656036,7.681632041931152,5.0,12.0,1.0,1.0,4.0,1.0,2.0,1.0,3.0,0.0
45.06933015656036,7.683777809143066,9.0,13.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0
45.06933015656036,7.6859235763549805,14.0,4.0,0.0,0.0,1.0,1.0,3.0,1.0,5.0,0.0
45.06933015656036,7.6880693435668945,9.0,7.0,0.0,2.0,0.0,4.0,0.0,7.0,1.0,0.0
45.06933015656036,7.690215110778809,5.0,5.0,3.0,5.0,2.0,1.0,0.0,5.0,4.0,0.0
45.06933015656036,7.692360877990723,12.0,2.0,4.0,2.0,0.0,4.0,1.0,2.0,3.0,0.0
45.06933015656036,7.694506645202637,15.0,5.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0
45.06933015656036,7.696652412414551,4.0,6.0,3.0,6.0,1.0,4.0,0.0,2.0,3.0,0.0
45.06933015656036,7.698798179626465,7.0,9.0,7.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0
45.06933015656036,7.700943946838379,4.0,7.0,5.0,6.0,2.0,1.0,1.0,0.0,2.0,0.0
45.06933015656036,7.703089714050293,3.0,4.0,4.0,12.0,1.0,2.0,2.0,2.0,0.0,0.0
45.067838895984885,7.662320137023926,4.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
45.067838895984885,7.66446590423584,6.0,4.0,10.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0
45.067838895984885,7.666611671447754,12.0,5.0,6.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0
45.067838895984885,7.668757438659668,2.0,5.0,6.0,0.0,2.0,1.0,0.0,12.0,2.0,0.0
45.067838895984885,7.670903205871582,1.0,1.0,5.0,11.0,3.0,1.0,0.0,0.0,2.0,0.0
45.067838895984885,7.673048973083496,0.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
45.067838895984885,7.67519474029541,1.0,3.0,4.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0
45.067838895984885,7.677340507507324,4.0,2.0,9.0,1.0,9.0,1.0,0.0,0.0,3.0,0.0
45.067838895984885,7.679486274719238,3.0,7.0,12.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
45.067838895984885,7.681632041931152,5.0,9.0,10.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0
45.067838895984885,7.683777809143066,6.0,12.0,5.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0
45.067838895984885,7.6859235763549805,6.0,7.0,5.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0
45.067838895984885,7.6880693435668945,11.0,10.0,4.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0
45.067838895984885,7.690215110778809,12.0,7.0,0.0,2.0,1.0,1.0,0.0,5.0,2.0,0.0
45.067838895984885,7.692360877990723,10.0,7.0,4.0,1.0,1.0,2.0,0.0,2.0,3.0,0.0
45.067838895984885,7.694506645202637,7.0,2.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0
45.067838895984885,7.696652412414551,8.0,8.0,2.0,1.0,1.0,5.0,3.0,1.0,1.0,0.0
45.067838895984885,7.698798179626465,4.0,10.0,3.0,5.0,2.0,2.0,0.0,0.0,3.0,0.0
45.067838895984885,7.700943946838379,4.0,10.0,2.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0
45.067838895984885,7.703089714050293,1.0,2.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0
45.06634763540941,7.662320137023926,2.0,7.0,7.0,3.0,5.0,0.0,3.0,2.0,1.0,0.0
45.06634763540941,7.66446590423584,4.0,6.0,9.0,7.0,2.0,0.0,1.0,0.0,1.0,0.0
45.06634763540941,7.666611671447754,2.0,8.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
45.06634763540941,7.668757438659668,6.0,6.0,8.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
45.06634763540941,7.670903205871582,6.0,8.0,6.0,4.0,2.0,0.0,1.0,1.0,2.0,0.0
45.06634763540941,7.673048973083496,3.0,8.0,4.0,6.0,0.0,3.0,2.0,0.0,0.0,0.0
45.06634763540941,7.67519474029541,4.0,7.0,6.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0
45.06634763540941,7.677340507507324,1.0,1.0,5.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0
45.06634763540941,7.679486274719238,8.0,2.0,11.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0
45.06634763540941,7.681632041931152,4.0,18.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
45.06634763540941,7.683777809143066,10.0,11.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0
45.06634763540941,7.6859235763549805,5.0,9.0,10.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0
45.06634763540941,7.6880693435668945,12.0,7.0,5.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0
45.06634763540941,7.690215110778809,11.0,7.0,0.0,4.0,2.0,3.0,1.0,0.0,2.0,0.0
45.06634763540941,7.692360877990723,16.0,2.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0
45.06634763540941,7.694506645202637,9.0,7.0,2.0,0.0,0.0,1.0,1.0,8.0,2.0,0.0
45.06634763540941,7.696652412414551,10.0,2.0,5.0,1.0,2.0,6.0,1.0,1.0,1.0,0.0
45.06634763540941,7.698798179626465,5.0,3.0,4.0,4.0,6.0,3.0,1.0,0.0,3.0,0.0
45.06634763540941,7.700943946838379,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
45.06634763540941,7.703089714050293,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
45.06485637483393,7.662320137023926,0.0,0.0,5.0,9.0,0.0,0.0,0.0,15.0,1.0,0.0
45.06485637483393,7.66446590423584,1.0,4.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
45.06485637483393,7.666611671447754,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
45.06485637483393,7.668757438659668,0.0,1.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0
45.06485637483393,7.670903205871582,1.0,3.0,6.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0
45.06485637483393,7.673048973083496,3.0,9.0,8.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0
45.06485637483393,7.67519474029541,12.0,6.0,3.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0
45.06485637483393,7.677340507507324,16.0,6.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0
45.06485637483393,7.679486274719238,10.0,11.0,3.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0
45.06485637483393,7.681632041931152,9.0,11.0,2.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0
45.06485637483393,7.683777809143066,6.0,12.0,3.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0
45.06485637483393,7.6859235763549805,3.0,2.0,12.0,2.0,2.0,0.0,1.0,4.0,2.0,0.0
45.06485637483393,7.6880693435668945,1.0,2.0,5.0,0.0,1.0,2.0,2.0,7.0,4.0,0.0
45.06485637483393,7.690215110778809,5.0,1.0,5.0,2.0,2.0,2.0,0.0,6.0,2.0,0.0
45.06485637483393,7.692360877990723,9.0,4.0,1.0,2.0,3.0,2.0,0.0,7.0,1.0,0.0
45.06485637483393,7.694506645202637,10.0,7.0,2.0,1.0,4.0,5.0,0.0,0.0,1.0,0.0
45.06485637483393,7.696652412414551,8.0,4.0,1.0,1.0,0.0,15.0,0.0,0.0,1.0,0.0
45.06485637483393,7.698798179626465,2.0,2.0,2.0,1.0,1.0,9.0,0.0,1.0,3.0,0.0
45.06485637483393,7.700943946838379,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
45.06485637483393,7.703089714050293,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
45.06336511425845,7.662320137023926,1.0,1.0,0.0,0.0,3.0,0.0,0.0,25.0,0.0,0.0
