Timestamp (ms),Been Here,Venue Id,Venue Latitude,Venue Longitude,Focal Latitude,Focal Longitude,Arts & Entertainment,College & University,Event,Food,Nightlife Spot,Outdoors & Recreation,Professional & Other Places,Residence,Shop & Service,Travel & Transport
1394659859644,7,52206f3b11d20f0042a02a11,46.53164281712868,11.490489818874472,46.53396448251934,11.491186041338207,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,35,4e217842fa761d67107c283e,46.531633150774624,11.49090062382276,46.53396448251934,11.491186041338207,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,7,504b438ee4b03c3db12c767d,46.531706217501636,11.490577554529363,46.53396448251934,11.491186041338207,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,3,507839cbe4b08350eb71978d,46.532923,11.491078,46.53396448251934,11.491186041338207,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,6,5055b058e4b0ed8a08b57e66,46.53324277471249,11.493899113178394,46.53396448251934,11.496224212058191,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,4,4e43cff77d8bee282394cc0b,46.535201216170904,11.49490302283365,46.53396448251934,11.496224212058191,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,27,4e7f3ccc77c8da82acfa3d1c,46.535635229907456,11.500380115226793,46.53396448251934,11.50126238277818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1394659859644,0,511e7a69e4b078ac7f0e2c09,46.533111572265625,11.520045280456543,46.53396448251934,11.521415065658125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,16,4f6462b0e4b0c7552cb4c973,46.53617631103993,11.524844592871531,46.53396448251934,11.52645323637811,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,14,4c36639aae2da593c41ffdc5,46.53295441182609,11.532993292105479,46.53396448251934,11.531491407098098,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,1,502cb584e4b064863654cc71,46.53202819824219,11.530524253845215,46.53396448251934,11.531491407098098,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1394659859644,18,4fa40b1de4b0baf7cc42793c,46.531784959369055,11.531223886840632,46.53396448251934,11.531491407098098,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,51,4c4af6d846240f470bffa6f2,46.532835774268115,11.534408590742117,46.53396448251934,11.536529577818083,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,12,4e3d8fa7483b04e17a97bd8d,46.53284072258897,11.539734734472201,46.53396448251934,11.541567748538071,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,5,5034a8c5e4b0a2d03d86768b,46.536283900559816,11.568678244226785,46.53396448251934,11.566758602138002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1394659859644,8,500d539fe4b084af1f0c7cdc,46.53384448214902,11.583777920386028,46.53396448251934,11.581873114297963,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,3,4f34fbaee4b0517994f2abc0,46.531623168995964,11.601228932250152,46.53396448251934,11.602025797177909,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,15,4d8b2444d85f370483020ddc,46.53420476361253,11.603352120693119,46.53396448251934,11.602025797177909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,7,4f51eac4e4b050039cf8b5d8,46.534282073246935,11.60286935906957,46.53396448251934,11.602025797177909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,37,4d875ca99324236a827bf40e,46.53632744552575,11.610439298390471,46.53396448251934,11.612102138617882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,3,4d3eaa1e8edf370478c1c5a5,46.536294,11.618507,46.53396448251934,11.617140309337866,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,39,4ee381bb8b81bab282836a80,46.53541538666169,11.625280020423604,46.53396448251934,11.62721665077784,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,8,4fdf3e21e4b0598b21b88aec,46.53553082501162,11.624996849353373,46.53396448251934,11.62721665077784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,33,4d85dbb0f1e56ea8e12b928a,46.531982382687104,11.63661783108284,46.53396448251934,11.637292992217812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,1,5275771911d2b7e9a86acdfb,46.533064,11.654907,46.53396448251934,11.652407504377774,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,21,4e1eb20ec65bd9e1fde01ee3,46.53254133133377,11.66895109105623,46.53396448251934,11.667522016537731,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,16,4f3677f3e4b0edf91be0c586,46.53264376562387,11.669726975019534,46.53396448251934,11.667522016537731,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,17,4f65f589e4b0788a909bcb3a,46.53162563077237,11.667507949914512,46.53396448251934,11.667522016537731,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,1,5213480711d2889d97d25ec4,46.535093,11.693191,46.53396448251934,11.692712870137665,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,403,4d43e5643616b60c198ddec2,46.53182586285522,11.750910184222722,46.53396448251934,11.753170918777503,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,102,4d4541662e326ea8b89aeca6,46.53365919027282,11.755136905816759,46.53396448251934,11.753170918777503,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,1,5146e907e4b01d537f49e130,46.533737,11.754942,46.53396448251934,11.753170918777503,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,73,512f38b8e4b032cf5a58f65d,46.53359614648798,11.771750842997381,46.53396448251934,11.773323601657449,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,367,4c33652fed37a593d8446d03,46.53313575754214,11.771666786293414,46.53396448251934,11.773323601657449,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,34,501f9177e4b04df428742139,46.532616622103404,11.774263773047569,46.53396448251934,11.773323601657449,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,11,52caa3f9498ece9a48b7d004,46.53352672902923,11.772274698250868,46.53396448251934,11.773323601657449,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,16,52161726498e9cb1a074371c,46.532122,11.771554,46.53396448251934,11.773323601657449,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,9,51e91713498e7870f1e96388,46.53325134292471,11.772637059969453,46.53396448251934,11.773323601657449,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,46,4f6c6c3ae4b0738fb128320d,46.533226660217245,11.772503572837385,46.53396448251934,11.773323601657449,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,17,510d0ec6e4b0eaff7520f622,46.53237982957378,11.774142313839151,46.53396448251934,11.773323601657449,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,7,5146f463e4b02de954587d60,46.533549,11.771566,46.53396448251934,11.773323601657449,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,31,4ef0e0286c256000c7664fa4,46.53410698680552,11.77238353141464,46.53396448251934,11.773323601657449,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,11,5110e77fe4b0ed5bb450bacd,46.53334290599749,11.772569725514956,46.53396448251934,11.773323601657449,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,5,4f577692e4b05abedfda65d2,46.533799315597584,11.77176779044708,46.53396448251934,11.773323601657449,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,8,50f5c1ede4b0ec32e8e9a8dd,46.533215,11.773067,46.53396448251934,11.773323601657449,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,3,4f793fa8e4b0cd1b34029ace,46.534052338206166,11.772773265838623,46.53396448251934,11.773323601657449,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,3,4c8bef46c37a6dcbf29cf27a,46.53377923924166,11.768135532219926,46.53396448251934,11.773323601657449,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1394659859644,21,4e6397cc52b1260c139d27e6,46.53633548846888,11.821813296519995,46.53396448251934,11.823705308857313,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,41,4d73bdc95f0037046923f4a0,46.53156380508915,10.958842386960798,46.529219749518106,10.957139945019641,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,42,4e84402de5e8ac582a66968b,46.52830991476639,10.95484972000122,46.529219749518106,10.957139945019641,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,26,4f2c3706e4b0ccfb1db9bcab,46.53151660198947,10.958524811899418,46.529219749518106,10.957139945019641,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,56,4f3a24fbe4b0459ce9d65bf4,46.5303877759673,10.955776007835551,46.529219749518106,10.957139945019641,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,11,4ead3468490170218c3093bc,46.53006051566813,10.958302939075349,46.529219749518106,10.957139945019641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1394659859644,2,4e634d68a80951b318df3799,46.52850554983095,10.955738580914288,46.529219749518106,10.957139945019641,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,1,4e3529282271b2cf0674be52,46.527610537511435,11.073571131967864,46.529219749518106,11.073017871579328,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,26,4e462a8d887781a619a7267f,46.52937209303254,11.11147318411817,46.529219749518106,11.11332323733922,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,2,4e351712a8092599ee0162db,46.529057144314486,11.111483665396138,46.529219749518106,11.11332323733922,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,4,4e182ce318a8166f7388d692,46.528116845355875,11.187821940441689,46.529219749518106,11.188895798139018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1394659859644,2,4ff72991e4b03705ce337af3,46.529856,11.186786,46.529219749518106,11.188895798139018,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,8,4e7f0c21be7b5fafd2c0fef4,46.52811389006391,11.187934852435806,46.529219749518106,11.188895798139018,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,7,50e96753e4b0f0d9e83f4136,46.53059736843036,11.241718379734232,46.529219749518106,11.239277505338883,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,135,4e9af442d22d8be589473d95,46.52954840463764,11.24829621015145,46.529219749518106,11.249353846778856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,76,4e46312ab61c03d0cd08a021,46.52850780942543,11.248565625394932,46.529219749518106,11.249353846778856,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,38,4dcbb6f3ae60f20544140bc8,46.528983,11.248933,46.529219749518106,11.249353846778856,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,55,4e6620ac45ddda352b214141,46.530668175060086,11.251841400104984,46.529219749518106,11.249353846778856,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,8,4eae7a0a5c5ce6e506721104,46.5296903925132,11.249598517910261,46.529219749518106,11.249353846778856,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1394659859644,12,4fc39d27e4b0524b5d1f3f7c,46.531200977065104,11.249485802024287,46.529219749518106,11.249353846778856,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,5,50688e9fe4b0bb47b2c7070f,46.53026371708138,11.247504515716274,46.529219749518106,11.249353846778856,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,1,51554f36e4b089600f73ca64,46.529575,11.249509,46.529219749518106,11.249353846778856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1394659859644,2,4ed622dd0e61cbb93961f488,46.527039,11.247146,46.529219749518106,11.249353846778856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1394659859644,2,4fd8bcdae4b000c41755b01e,46.52829,11.249818,46.529219749518106,11.249353846778856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1394659859644,1,505cc080498e46c28a687f2b,46.529126,11.247636,46.529219749518106,11.249353846778856,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,1,4d8263ecf1f88cfabaa2df4f,46.529348,11.251289,46.529219749518106,11.249353846778856,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,6,4dd56d347d8b322663bf50a3,46.52757177003226,11.253690719604492,46.529219749518106,11.25439201749884,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1394659859644,37,4e0332c0483bb38cf0f201ee,46.52770646904077,11.253269474443897,46.529219749518106,11.25439201749884,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,6,4ed0e94ff790d07039096a14,46.527687120713495,11.253569682768433,46.529219749518106,11.25439201749884,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,8,4e687780fa768a5e3cdc0f39,46.53084885569773,11.34026805176783,46.529219749518106,11.340040919738613,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,3,4e6ccc6862e15039f8220a6f,46.530848,11.340284,46.529219749518106,11.340040919738613,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,6,4e0d872fae603a50b5398e66,46.531033,11.339875,46.529219749518106,11.340040919738613,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,1,4d8f39f4c479a35d625e5797,46.529936,11.365335,46.529219749518106,11.365231773338543,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,49,4e09fdfa1f6e2110339e16ba,46.52814121623778,11.405726565694234,46.529219749518106,11.405537139098435,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,240,4c4ee9e0fb742d7f9101122f,46.5281081199646,11.405224800109863,46.529219749518106,11.405537139098435,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,131,4d948c5058caa143cf83ad25,46.528239758881604,11.405294307396055,46.529219749518106,11.405537139098435,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,20,4f52027fe4b03be36261c891,46.52815299681361,11.405101607951991,46.529219749518106,11.405537139098435,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,48,4ee4d128f790897ed0be9a84,46.52831879749567,11.405015481249924,46.529219749518106,11.405537139098435,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,32,4de16653d164df8574e252cd,46.52821583246892,11.404000333083196,46.529219749518106,11.405537139098435,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,8,4fcf8ecee4b0ad8ae2a72fa6,46.528135930248396,11.406074655739838,46.529219749518106,11.405537139098435,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1394659859644,14,5172c1a2e4b0bb056381d6a9,46.5283870697021,11.4032238721848,46.529219749518106,11.405537139098435,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,14,4fb49b777b0c74e0b913d470,46.52842801699302,11.403036117553711,46.529219749518106,11.405537139098435,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,37,4bdf2fb27ea362b5736243c4,46.527591410612395,11.405987443310373,46.529219749518106,11.405537139098435,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,65,4e41066952b17005f5c4fbe7,46.52818333716814,11.40547855844009,46.529219749518106,11.405537139098435,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,3,51f2af16498ee48f058f931e,46.52848246835474,11.404714131491316,46.529219749518106,11.405537139098435,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,1,514440a4e4b0ab7c8aa59d75,46.5283,11.4058,46.529219749518106,11.405537139098435,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1394659859644,39,4e15aed41495a0bf9539903e,46.527955446178915,11.405597502352968,46.529219749518106,11.405537139098435,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,3,4ff03332e4b036efb4285e02,46.52717350577499,11.407389845364339,46.529219749518106,11.405537139098435,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,3,51443e8de4b00b9d221dd9c5,46.5284,11.4033,46.529219749518106,11.405537139098435,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1394659859644,2,502b9884e4b0661ae3a28ebb,46.530293273649995,11.407583424012751,46.529219749518106,11.405537139098435,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,7,50161d2ce4b0073bd124ced8,46.528975746126,11.406671248330914,46.529219749518106,11.405537139098435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1394659859644,2,503fa6ebe4b04a42bdb61f27,46.529464,11.405479,46.529219749518106,11.405537139098435,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,2,51c5c512498e6e1b19ea746a,46.52828147359602,11.40708640107321,46.529219749518106,11.405537139098435,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,2,502fa722e4b003c0ecaedc3f,46.527241,11.407299,46.529219749518106,11.405537139098435,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,7,51715cb0e4b08b221f520b1a,46.5311336517334,11.4052730798721,46.529219749518106,11.405537139098435,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1394659859644,2,51442b32e4b03152762d6ea5,46.5285,11.4033,46.529219749518106,11.405537139098435,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1394659859644,1,52038a10498e9130d8a0a5e3,46.527811,11.409035,46.529219749518106,11.410575309818423,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,11,4efb27166da1f7b664487fed,46.53009409011911,11.413739982936505,46.529219749518106,11.415613480538408,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,7,51962424498edda84e2fb16f,46.52872,11.42105,46.529219749518106,11.420651651258396,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,2,5233532211d259bebb2b3da9,46.528565909466025,11.4254715405522,46.529219749518106,11.42568982197838,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,1,4e82fe75be7b92ebc8a762ff,46.527981,11.432967,46.529219749518106,11.430727992698369,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,7,4ead3c5f5c5ce6e505efd7f7,46.53047999466112,11.434341354263562,46.529219749518106,11.435766163418354,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,37,4d5fff2c5c39b1f7c798fe49,46.53046523998205,11.43404245376587,46.529219749518106,11.435766163418354,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,14,4e44f668887703085fe690b2,46.53032344517395,11.434241166536415,46.529219749518106,11.435766163418354,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,1,51569f11e4b07cf8c39a4346,46.5307688713074,11.4458978176117,46.529219749518106,11.445842504858327,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1394659859644,5,4feeb1afe4b0c594c27b83cb,46.5291,11.4457,46.529219749518106,11.445842504858327,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1394659859644,2,4fdb4b58e4b08187e9cb6d1f,46.52796709850087,11.450772358710516,46.529219749518106,11.450880675578315,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394659859644,25,4ff86791e4b05ae5248b4d64,46.52766460819605,11.450553029155069,46.529219749518106,11.450880675578315,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1394659859644,17,4ed52d87e5fa7b1a92b018b3,46.53150515525979,11.49127615659533,46.529219749518106,11.491186041338207,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
