Outdoors & Recreation,Food,Nightlife Spot,Shop & Service,Travel & Transport,Professional & Other Places,College & University,Arts & Entertainment,Residence,Event
9.647731060840319E-4,0.004823865530420159,0.0019295462121680638,0.001447159659126048,0.002894319318252096,0.0019295462121680638,0.0,4.8238655304201595E-4,0.0,0.0
6.292218601699192E-4,0.0018876655805097576,0.0,0.002516887440679677,0.004404553021189435,0.003146109300849596,6.292218601699192E-4,6.292218601699192E-4,6.292218601699192E-4,0.0
8.513299431735275E-4,8.513299431735275E-4,0.0,8.513299431735275E-4,0.0025539898295205824,0.0059593096022146925,8.513299431735275E-4,0.0025539898295205824,0.0,0.0
5.168608137110051E-4,0.0010337216274220102,0.0,0.0010337216274220102,0.0020674432548440204,0.008269773019376082,5.168608137110051E-4,5.168608137110051E-4,5.168608137110051E-4,0.0
5.566582823612894E-4,0.0022266331294451577,0.0011133165647225789,0.003339949694167737,0.0,0.004453266258890315,0.0011133165647225789,0.0011133165647225789,5.566582823612894E-4,0.0
0.0014969046576834679,0.0024948410961391134,0.0014969046576834679,0.0019958728769112906,0.0019958728769112906,0.0029938093153669357,4.989682192278227E-4,4.989682192278227E-4,9.979364384556453E-4,0.0
0.0024116797262678093,4.8233594525356186E-4,4.8233594525356186E-4,0.0014470078357606856,0.0,0.006270367288296305,4.8233594525356186E-4,0.0024116797262678093,0.0,4.8233594525356186E-4
8.509430739993948E-4,0.0017018861479987895,0.0025528292219981845,0.003403772295997579,0.0,8.509430739993948E-4,0.0,0.005105658443996369,0.0,0.0
0.0024109211255804535,0.0,0.0,0.0,0.0024109211255804535,0.004821842251160907,0.0,0.004821842251160907,0.0,0.0
0.0033758794647966456,4.8226849497094937E-4,0.0,0.0,4.8226849497094937E-4,0.004822684949709493,0.0,0.005304953444680443,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014464515916349202,0.0
0.0,0.004824540568748785,0.0,0.0,0.0,0.004824540568748785,0.004824540568748785,0.0,0.0,0.0
4.823696818666471E-4,0.0038589574549331767,4.823696818666471E-4,0.004341327136799824,9.647393637332942E-4,0.0014471090455999414,4.823696818666471E-4,0.0014471090455999414,9.647393637332942E-4,0.0
0.0014468054849128482,0.00819856441450614,9.645369899418987E-4,9.645369899418987E-4,4.8226849497094937E-4,0.0019290739798837975,0.0,4.8226849497094937E-4,0.0,0.0
0.0014468054849128482,0.00819856441450614,9.645369899418987E-4,9.645369899418987E-4,4.8226849497094937E-4,0.0019290739798837975,0.0,4.8226849497094937E-4,0.0,0.0
