0,75.0171064478
1,86.5320339803
2,92.1008962553
3,83.7656504049
4,96.1700153829
5,91.5787623844993
6,81.25235666746855
7,83.590692602184
8,90.85395454998628
9,83.29491476797259
10,89.99500645465457
11,100.17563481095497
12,105.67591630545267
13,88.47317840515358
14,92.37117414287832
15,97.66712358828387
16,78.9433698388656
17,95.41169349605502
18,75.55485134527368
19,89.82689398553434
20,86.35964998960347
21,91.49178746834836
22,86.5443948226673
23,86.32621112972342
24,102.73928630664486
25,90.9865701360089
26,93.39429443220666
27,90.19060368974866
28,94.96901986488773
29,91.58888029492364
30,88.92692755350252
31,92.016211367513
32,93.8609674171322
33,84.95767364009247
34,84.27507336586737
35,83.49993018259369
36,88.4326574300324
37,88.43265743003238
38,91.63318380664961
39,87.0001427863554
40,92.15161094626268
41,95.75827880009467
42,94.50829344869041
43,88.69639201001823
44,95.98466677493411
45,84.66177414948616
46,95.0633839564595
47,96.45277030288946
48,96.16107601375128
49,100.79469614906715
50,102.08703796170613
51,100.45137326334601
52,100.451373263346
53,76.62137003647273
54,96.6766513958365
55,90.35753128588999
56,87.27891152448949
57,90.24113178819117
58,93.24156887351677
59,86.36798885874832
60,77.62848464404836
61,84.63263949672276
62,88.64468091564738
63,100.6000845912962
64,84.27698544394329
65,97.50660516213505
66,89.30582277257257
67,90.28110454845734
68,81.85992546606566
69,83.61334756828401
70,92.59848822025891
71,92.97603753414873
72,88.5331383683158
73,92.89827910961483
74,80.101975156831
75,84.96289938594452
76,82.07543407477466
77,91.90292783097577
78,93.29850503331122
79,80.87344572629814
80,98.37643607886385
81,80.90769440557894
82,84.55684544902299
83,92.08183186097673
84,68.66373399747995
85,85.77013866787593
86,89.26959236108371
87,84.28591715181886
88,84.59318672043277
89,83.81131346482842
90,100.93661032569116
91,98.3078590829901
92,92.46048981616133
93,86.23282341037088
94,86.1380244962907
95,98.35637553383111
96,96.97547115437338
97,88.93696249964454
98,82.66163539402339
99,85.95945925701416
100,85.40962939354068
101,86.1147484145029
102,82.5013128569829
103,83.64625033049211
104,101.21311657800669
105,86.47675154792454
106,95.98094652387329
107,70.99532299893673
108,98.14063952551129
109,85.49251456390743
110,94.06794439592262
111,95.59133142884245
112,91.49282916070031
113,91.98489544229423
114,95.56249755673706
