std((Arts & Entertainment)),std((College & University)),std((Event)),std((Food)),std((Nightlife Spot)),std((Outdoors & Recreation)),std((Professional & Other Places)),std((Residence)),std((Shop & Service)),std((Travel & Transport))
0.42580916556058257,0.9609474895697443,0.9773709988019862,1.0299882339324484,0.2779288634914603,0.04234134285367503,1.0448417399475391,0.321752224700908,0.8177033702513519,0.8045354756017923
0.42580916556058257,0.9609474895697443,0.9773709988019862,1.0299882339324484,0.2779288634914603,0.04234134285367503,1.0448417399475391,0.321752224700908,0.8177033702513519,0.8045354756017923
0.42580916556058257,0.9609474895697443,0.9773709988019862,1.0299882339324484,0.2779288634914603,0.04234134285367503,1.0448417399475391,0.321752224700908,0.8177033702513519,0.8045354756017923
0.42580916556058257,0.9609474895697443,0.9773709988019862,1.0299882339324484,0.2779288634914603,0.04234134285367503,1.0448417399475391,0.321752224700908,0.8177033702513519,0.8045354756017923
0.42580916556058257,0.9609474895697443,0.9773709988019862,1.0299882339324484,0.2779288634914603,0.04234134285367503,1.0448417399475391,0.321752224700908,0.8177033702513519,0.8045354756017923
0.42580916556058257,0.9609474895697443,0.9773709988019862,1.0299882339324484,0.2779288634914603,0.04234134285367503,1.0448417399475391,0.321752224700908,0.8177033702513519,0.8045354756017923
0.42580916556058257,0.9609474895697443,0.9773709988019862,1.0299882339324484,0.2779288634914603,0.04234134285367503,1.0448417399475391,0.321752224700908,0.8177033702513519,0.8045354756017923
0.42580916556058257,0.9609474895697443,0.9773709988019862,1.0299882339324484,0.2779288634914603,0.04234134285367503,1.0448417399475391,0.321752224700908,0.8177033702513519,0.8045354756017923
0.42580916556058257,0.9609474895697443,0.9773709988019862,1.0299882339324484,0.2779288634914603,0.04234134285367503,1.0448417399475391,0.321752224700908,0.8177033702513519,0.8045354756017923
0.42580916556058257,0.9609474895697443,0.9773709988019862,1.0299882339324484,0.2779288634914603,0.04234134285367503,1.0448417399475391,0.321752224700908,0.8177033702513519,0.8045354756017923
0.42580916556058257,0.9609474895697443,0.9773709988019862,1.0299882339324484,0.2779288634914603,0.04234134285367503,1.0448417399475391,0.321752224700908,0.8177033702513519,0.8045354756017923
0.42580916556058257,0.9609474895697443,0.9773709988019862,1.0299882339324484,0.2779288634914603,0.04234134285367503,1.0448417399475391,0.321752224700908,0.8177033702513519,0.8045354756017923
