density(Arts & Entertainment),density(College & University),density(Event),density(Food),density(Nightlife Spot),density(Outdoors & Recreation),density(Professional & Other Places),density(Residence),density(Shop & Service),density(Travel & Transport)
0.0,0.0,0.0,349.8644275343305,0.0,0.0,87.46610688358263,87.46610688358263,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,349.8644275343305,0.0,349.8644275343305,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,349.8644275343305,0.0,0.0,174.93221376716525,262.39832065074785,87.46610688358263,0.0
87.46610688358263,0.0,0.0,262.39832065074785,0.0,0.0,87.46610688358263,174.93221376716525,262.39832065074785,0.0
0.0,0.0,0.0,0.0,0.0,0.0,87.46610688358263,0.0,0.0,0.0
0.0,0.0,0.0,174.93221376716525,87.46610688358263,0.0,174.93221376716525,0.0,174.93221376716525,174.93221376716525
0.0,0.0,0.0,0.0,0.0,0.0,262.39832065074785,0.0,87.46610688358263,0.0
0.0,0.0,0.0,0.0,0.0,0.0,87.46610688358263,0.0,0.0,87.46610688358263
0.0,174.93221376716525,0.0,87.46610688358263,0.0,87.46610688358263,87.46610688358263,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,349.8644275343305,0.0,349.8644275343305,0.0
0.0,0.0,0.0,87.46610688358263,0.0,0.0,0.0,87.46610688358263,174.93221376716525,0.0
0.0,0.0,0.0,174.93221376716525,87.46610688358263,0.0,87.46610688358263,87.46610688358263,262.39832065074785,0.0
0.0,0.0,0.0,0.0,0.0,0.0,87.46610688358263,0.0,0.0,87.46610688358263
87.46610688358263,0.0,0.0,87.46610688358263,0.0,0.0,174.93221376716525,87.46610688358263,0.0,87.46610688358263
0.0,0.0,0.0,262.39832065074785,87.46610688358263,0.0,0.0,0.0,0.0,0.0
0.0,87.46610688358263,0.0,87.46610688358263,0.0,0.0,87.46610688358263,0.0,87.46610688358263,0.0
174.93221376716525,0.0,0.0,0.0,0.0,0.0,174.93221376716525,0.0,0.0,87.46610688358263
0.0,0.0,0.0,87.46610688358263,87.46610688358263,0.0,0.0,87.46610688358263,262.39832065074785,87.46610688358263
0.0,0.0,0.0,87.46610688358263,174.93221376716525,0.0,87.46610688358263,174.93221376716525,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,87.46610688358263,87.46610688358263,87.46610688358263,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,174.93221376716525,87.46610688358263,0.0,174.93221376716525,0.0,174.93221376716525,174.93221376716525
0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.93221376716525,174.93221376716525,0.0
0.0,174.93221376716525,0.0,87.46610688358263,0.0,87.46610688358263,87.46610688358263,0.0,0.0,0.0
0.0,0.0,0.0,174.93221376716525,87.46610688358263,0.0,174.93221376716525,0.0,0.0,787.1949619522436
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,174.93221376716525,0.0,0.0,0.0,174.93221376716525,524.7966413014957,0.0
0.0,0.0,0.0,262.39832065074785,87.46610688358263,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,87.46610688358263,0.0,0.0,0.0,0.0
87.46610688358263,0.0,0.0,0.0,0.0,87.46610688358263,0.0,0.0,0.0,0.0
0.0,0.0,0.0,349.8644275343305,0.0,0.0,174.93221376716525,262.39832065074785,87.46610688358263,0.0
0.0,0.0,0.0,0.0,0.0,0.0,87.46610688358263,0.0,87.46610688358263,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,87.46610688358263,0.0,0.0,174.93221376716525,87.46610688358263,87.46610688358263,0.0
0.0,0.0,0.0,0.0,0.0,87.46610688358263,0.0,87.46610688358263,174.93221376716525,0.0
0.0,0.0,0.0,0.0,0.0,0.0,87.46610688358263,87.46610688358263,174.93221376716525,87.46610688358263
0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.39832065074785,0.0,0.0
0.0,0.0,0.0,437.3305344179131,0.0,0.0,174.93221376716525,87.46610688358263,349.8644275343305,0.0
0.0,0.0,0.0,87.46610688358263,0.0,0.0,0.0,87.46610688358263,0.0,0.0
87.46610688358263,0.0,0.0,0.0,0.0,262.39832065074785,174.93221376716525,787.1949619522436,262.39832065074785,87.46610688358263
0.0,0.0,0.0,87.46610688358263,0.0,0.0,262.39832065074785,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.39832065074785,0.0,0.0
0.0,0.0,0.0,174.93221376716525,87.46610688358263,0.0,174.93221376716525,0.0,174.93221376716525,174.93221376716525
0.0,0.0,0.0,262.39832065074785,0.0,0.0,0.0,349.8644275343305,349.8644275343305,0.0
0.0,0.0,0.0,437.3305344179131,0.0,0.0,262.39832065074785,262.39832065074785,87.46610688358263,87.46610688358263
0.0,0.0,0.0,0.0,0.0,0.0,174.93221376716525,0.0,87.46610688358263,0.0
87.46610688358263,0.0,0.0,174.93221376716525,0.0,0.0,174.93221376716525,262.39832065074785,524.7966413014957,174.93221376716525
0.0,0.0,0.0,0.0,0.0,0.0,87.46610688358263,0.0,0.0,0.0
0.0,0.0,0.0,262.39832065074785,0.0,0.0,0.0,174.93221376716525,0.0,87.46610688358263
0.0,0.0,0.0,87.46610688358263,0.0,87.46610688358263,0.0,0.0,262.39832065074785,0.0
87.46610688358263,0.0,0.0,962.1271757194088,87.46610688358263,0.0,262.39832065074785,0.0,262.39832065074785,0.0
0.0,0.0,0.0,87.46610688358263,0.0,0.0,262.39832065074785,87.46610688358263,0.0,0.0
0.0,0.0,0.0,0.0,87.46610688358263,0.0,0.0,174.93221376716525,87.46610688358263,0.0
0.0,0.0,0.0,87.46610688358263,0.0,0.0,0.0,0.0,0.0,0.0
87.46610688358263,0.0,0.0,0.0,0.0,0.0,262.39832065074785,87.46610688358263,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,126.57026231686865,0.0,31.642565579217163,31.642565579217163
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,31.642565579217163,0.0,31.642565579217163,0.0,0.0,94.92769673765149,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,31.642565579217163,0.0,0.0,63.285131158434325
0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.642565579217163,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.285131158434325,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,31.642565579217163,0.0,31.642565579217163,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94.92769673765149,0.0,0.0,63.285131158434325,0.0,0.0,94.92769673765149,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,31.642565579217163,0.0,0.0,31.642565579217163
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.642565579217163,0.0,0.0
0.0,63.285131158434325,0.0,189.85539347530298,0.0,0.0,31.642565579217163,0.0,348.0682213713888,0.0
31.642565579217163,0.0,0.0,0.0,0.0,0.0,31.642565579217163,31.642565579217163,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,126.57026231686865,0.0,0.0,63.285131158434325,0.0,126.57026231686865,0.0
0.0,0.0,0.0,0.0,31.642565579217163,0.0,0.0,63.285131158434325,31.642565579217163,0.0
0.0,0.0,0.0,31.642565579217163,0.0,0.0,0.0,31.642565579217163,0.0,0.0
0.0,0.0,0.0,31.642565579217163,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.285131158434325,0.0,0.0
0.0,0.0,0.0,126.57026231686865,63.285131158434325,31.642565579217163,63.285131158434325,0.0,31.642565579217163,0.0
0.0,0.0,0.0,63.285131158434325,0.0,31.642565579217163,126.57026231686865,0.0,63.285131158434325,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,31.642565579217163,0.0,31.642565579217163,0.0,0.0,63.285131158434325,31.642565579217163,63.285131158434325,0.0
0.0,0.0,0.0,0.0,0.0,0.0,126.57026231686865,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,31.642565579217163,0.0,0.0,126.57026231686865,0.0,0.0,31.642565579217163
0.0,0.0,0.0,31.642565579217163,0.0,0.0,0.0,31.642565579217163,0.0,0.0
0.0,0.0,0.0,0.0,0.0,31.642565579217163,31.642565579217163,31.642565579217163,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,31.642565579217163,31.642565579217163,31.642565579217163,0.0
0.0,0.0,0.0,0.0,0.0,31.642565579217163,0.0,31.642565579217163,0.0,0.0
0.0,31.642565579217163,0.0,348.0682213713888,31.642565579217163,31.642565579217163,31.642565579217163,0.0,63.285131158434325,31.642565579217163
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,31.642565579217163,0.0,0.0,0.0,0.0
0.0,0.0,0.0,31.642565579217163,31.642565579217163,0.0,94.92769673765149,126.57026231686865,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,31.642565579217163,31.642565579217163,63.285131158434325,0.0
31.642565579217163,0.0,0.0,0.0,31.642565579217163,31.642565579217163,31.642565579217163,31.642565579217163,31.642565579217163,0.0
0.0,0.0,0.0,0.0,0.0,0.0,31.642565579217163,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,31.642565579217163,0.0,0.0,63.285131158434325
31.642565579217163,0.0,0.0,94.92769673765149,0.0,0.0,189.85539347530298,31.642565579217163,94.92769673765149,31.642565579217163
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.285131158434325,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,348.0682213713888,0.0,0.0,0.0,0.0,601.2087460051262,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.642565579217163,0.0
31.642565579217163,0.0,0.0,94.92769673765149,0.0,31.642565579217163,0.0,0.0,0.0,0.0
0.0,0.0,0.0,126.57026231686865,0.0,0.0,63.285131158434325,0.0,126.57026231686865,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.642565579217163,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,31.642565579217163,0.0,0.0,0.0,0.0,31.642565579217163,0.0
0.0,0.0,0.0,31.642565579217163,0.0,0.0,0.0,0.0,31.642565579217163,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,31.642565579217163,63.285131158434325,0.0,94.92769673765149
0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.642565579217163,0.0,0.0
31.642565579217163,0.0,0.0,0.0,0.0,0.0,126.57026231686865,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,31.642565579217163,31.642565579217163,0.0,0.0
0.0,63.285131158434325,0.0,189.85539347530298,0.0,0.0,31.642565579217163,0.0,348.0682213713888,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.642565579217163,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,31.642565579217163,0.0,0.0,31.642565579217163,0.0,0.0,31.642565579217163
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.285131158434325,0.0,0.0,63.285131158434325,0.0,0.0,316.42565579217165,0.0,63.285131158434325,0.0
63.285131158434325,31.642565579217163,0.0,31.642565579217163,0.0,0.0,0.0,0.0,31.642565579217163,31.642565579217163
0.0,0.0,0.0,0.0,0.0,0.0,31.642565579217163,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.642565579217163,31.642565579217163,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.642565579217163,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,94.92769673765149,63.285131158434325,31.642565579217163,0.0
0.0,0.0,0.0,0.0,0.0,0.0,31.642565579217163,63.285131158434325,0.0,0.0
31.642565579217163,0.0,0.0,0.0,0.0,0.0,31.642565579217163,0.0,0.0,0.0
63.285131158434325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,63.285131158434325,0.0,0.0,31.642565579217163,31.642565579217163,31.642565579217163,0.0
31.642565579217163,0.0,0.0,31.642565579217163,0.0,0.0,31.642565579217163,0.0,0.0,31.642565579217163
0.0,31.642565579217163,0.0,31.642565579217163,0.0,31.642565579217163,31.642565579217163,0.0,31.642565579217163,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.642565579217163,0.0,0.0
0.0,0.0,0.0,63.285131158434325,0.0,63.285131158434325,31.642565579217163,0.0,126.57026231686865,0.0
0.0,0.0,0.0,31.642565579217163,0.0,31.642565579217163,31.642565579217163,31.642565579217163,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.642565579217163,0.0
0.0,0.0,0.0,0.0,0.0,0.0,31.642565579217163,31.642565579217163,0.0,0.0
0.0,0.0,0.0,0.0,0.0,31.642565579217163,31.642565579217163,126.57026231686865,63.285131158434325,31.642565579217163
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.642565579217163,0.0,0.0,94.92769673765149,31.642565579217163,0.0,63.285131158434325,31.642565579217163,0.0,31.642565579217163
0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.642565579217163,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.642565579217163,0.0,0.0
31.642565579217163,0.0,0.0,31.642565579217163,31.642565579217163,31.642565579217163,0.0,0.0,126.57026231686865,0.0
0.0,0.0,0.0,0.0,0.0,0.0,31.642565579217163,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
