Arts & Entertainment,College & University,Event,Food,Nightlife Spot,Outdoors & Recreation,Professional & Other Places,Residence,Shop & Service,Travel & Transport
0.0,0.0,0.0,0.0078125,0.0,0.0,0.058823529411764705,0.008928571428571428,0.00641025641025641,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.007352941176470588,0.0,0.0,0.022222222222222223
0.047619047619047616,0.0,0.0,0.015625,0.0,0.0,0.022058823529411766,0.008928571428571428,0.019230769230769232,0.0
0.0,0.0,0.0,0.0234375,0.0,0.16666666666666666,0.0,0.008928571428571428,0.038461538461538464,0.0
0.047619047619047616,0.0,0.0,0.015625,0.0,0.0,0.0,0.026785714285714284,0.01282051282051282,0.022222222222222223
0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.008928571428571428,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026785714285714284,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09523809523809523,0.0,0.0,0.0234375,0.0,0.041666666666666664,0.0,0.008928571428571428,0.01282051282051282,0.1111111111111111
0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.00641025641025641,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.007352941176470588,0.0,0.01282051282051282,0.022222222222222223
0.0,0.0,0.0,0.0078125,0.0,0.0,0.014705882352941176,0.03571428571428571,0.019230769230769232,0.0
0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.00641025641025641,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.007352941176470588,0.008928571428571428,0.00641025641025641,0.022222222222222223
0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.007352941176470588,0.017857142857142856,0.00641025641025641,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0078125,0.0,0.0,0.0,0.008928571428571428,0.0,0.0
0.0,0.0,0.0,0.0078125,0.058823529411764705,0.0,0.014705882352941176,0.008928571428571428,0.01282051282051282,0.0
0.047619047619047616,0.25,0.0,0.0,0.0,0.0,0.014705882352941176,0.008928571428571428,0.0,0.0
0.047619047619047616,0.0,0.0,0.0078125,0.0,0.0,0.014705882352941176,0.017857142857142856,0.0,0.022222222222222223
0.0,0.0,0.0,0.0078125,0.058823529411764705,0.041666666666666664,0.022058823529411766,0.008928571428571428,0.057692307692307696,0.06666666666666667
0.0,0.0,0.0,0.0078125,0.0,0.0,0.007352941176470588,0.008928571428571428,0.00641025641025641,0.0
0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.008928571428571428,0.01282051282051282,0.022222222222222223
0.0,0.0,0.0,0.0,0.0,0.0,0.022058823529411766,0.0,0.0,0.0
0.0,0.0,0.0,0.0078125,0.0,0.0,0.0,0.008928571428571428,0.00641025641025641,0.0
0.0,0.0,0.0,0.0078125,0.0,0.0,0.007352941176470588,0.017857142857142856,0.0,0.0
0.0,0.125,0.0,0.0,0.0,0.0,0.007352941176470588,0.008928571428571428,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.00641025641025641,0.0
0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.007352941176470588,0.008928571428571428,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.00641025641025641,0.0
0.0,0.0,0.0,0.0078125,0.0,0.0,0.0,0.008928571428571428,0.00641025641025641,0.0
0.047619047619047616,0.0,0.0,0.0234375,0.11764705882352941,0.0,0.0,0.008928571428571428,0.02564102564102564,0.0
0.047619047619047616,0.0,0.0,0.0078125,0.058823529411764705,0.0,0.051470588235294115,0.0,0.07692307692307693,0.06666666666666667
0.0,0.0,0.0,0.0390625,0.0,0.0,0.0,0.008928571428571428,0.019230769230769232,0.044444444444444446
0.0,0.0,0.0,0.0,0.0,0.0,0.007352941176470588,0.0,0.02564102564102564,0.06666666666666667
0.0,0.0,0.0,0.0078125,0.058823529411764705,0.0,0.0,0.0,0.00641025641025641,0.022222222222222223
0.047619047619047616,0.0,0.0,0.0859375,0.058823529411764705,0.0,0.022058823529411766,0.0,0.019230769230769232,0.0
0.0,0.0,0.0,0.0078125,0.0,0.041666666666666664,0.014705882352941176,0.008928571428571428,0.0,0.0
0.0,0.0,0.0,0.0078125,0.0,0.0,0.007352941176470588,0.008928571428571428,0.00641025641025641,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0078125,0.0,0.0,0.007352941176470588,0.017857142857142856,0.0,0.0
0.0,0.0,0.0,0.0234375,0.0,0.0,0.022058823529411766,0.026785714285714284,0.01282051282051282,0.0
0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.03676470588235294,0.03571428571428571,0.0,0.022222222222222223
0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.026785714285714284,0.00641025641025641,0.022222222222222223
0.0,0.0,0.0,0.015625,0.0,0.0,0.03676470588235294,0.017857142857142856,0.02564102564102564,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.022058823529411766,0.017857142857142856,0.0,0.0
0.0,0.0,0.0,0.0078125,0.0,0.041666666666666664,0.014705882352941176,0.008928571428571428,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.007352941176470588,0.008928571428571428,0.01282051282051282,0.0
0.047619047619047616,0.25,0.0,0.0,0.0,0.0,0.014705882352941176,0.008928571428571428,0.0,0.0
0.0,0.0,0.0,0.0078125,0.058823529411764705,0.0,0.014705882352941176,0.017857142857142856,0.01282051282051282,0.0
0.0,0.0,0.0,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.03571428571428571,0.02564102564102564,0.0
0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.007352941176470588,0.017857142857142856,0.00641025641025641,0.0
0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.007352941176470588,0.0,0.019230769230769232,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.00641025641025641,0.0
0.047619047619047616,0.0,0.0,0.0625,0.0,0.0,0.014705882352941176,0.017857142857142856,0.01282051282051282,0.0
0.0,0.0,0.0,0.03125,0.0,0.041666666666666664,0.007352941176470588,0.0,0.04487179487179487,0.044444444444444446
0.0,0.0,0.0,0.0234375,0.0,0.0,0.014705882352941176,0.008928571428571428,0.0,0.022222222222222223
0.0,0.0,0.0,0.046875,0.0,0.0,0.007352941176470588,0.0,0.019230769230769232,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008928571428571428,0.0,0.0
0.0,0.0,0.0,0.0078125,0.0,0.0,0.029411764705882353,0.017857142857142856,0.00641025641025641,0.0
0.0,0.0,0.0,0.015625,0.0,0.0,0.014705882352941176,0.0,0.02564102564102564,0.022222222222222223
0.047619047619047616,0.0,0.0,0.015625,0.0,0.041666666666666664,0.007352941176470588,0.026785714285714284,0.02564102564102564,0.0
0.0,0.0,0.0,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0
0.047619047619047616,0.0,0.0,0.0078125,0.0,0.0,0.0,0.07142857142857142,0.0,0.0
0.047619047619047616,0.0,0.0,0.015625,0.058823529411764705,0.0,0.007352941176470588,0.008928571428571428,0.00641025641025641,0.0
0.0,0.0,0.0,0.0078125,0.0,0.041666666666666664,0.007352941176470588,0.026785714285714284,0.019230769230769232,0.022222222222222223
0.047619047619047616,0.0,0.0,0.015625,0.058823529411764705,0.0,0.007352941176470588,0.008928571428571428,0.00641025641025641,0.0
0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.008928571428571428,0.00641025641025641,0.0
0.0,0.0,0.0,0.0078125,0.0,0.0,0.022058823529411766,0.0,0.0,0.0
