density(Arts & Entertainment),density(College & University),density(Event),density(Food),density(Nightlife Spot),density(Outdoors & Recreation),density(Professional & Other Places),density(Residence),density(Shop & Service),density(Travel & Transport)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.46610688358263,87.46610688358263,0.0
87.46610688358263,0.0,0.0,174.93221376716525,0.0,87.46610688358263,87.46610688358263,262.39832065074785,349.8644275343305,0.0
87.46610688358263,0.0,0.0,262.39832065074785,0.0,0.0,87.46610688358263,174.93221376716525,262.39832065074785,0.0
0.0,0.0,0.0,262.39832065074785,0.0,0.0,0.0,87.46610688358263,437.3305344179131,0.0
0.0,0.0,0.0,349.8644275343305,87.46610688358263,0.0,0.0,87.46610688358263,174.93221376716525,0.0
0.0,0.0,0.0,0.0,0.0,0.0,87.46610688358263,0.0,0.0,0.0
0.0,0.0,0.0,437.3305344179131,0.0,0.0,262.39832065074785,262.39832065074785,87.46610688358263,0.0
0.0,0.0,0.0,87.46610688358263,0.0,0.0,174.93221376716525,87.46610688358263,262.39832065074785,87.46610688358263
0.0,87.46610688358263,0.0,437.3305344179131,0.0,87.46610688358263,0.0,0.0,0.0,262.39832065074785
0.0,0.0,0.0,87.46610688358263,0.0,0.0,0.0,0.0,0.0,0.0
87.46610688358263,0.0,0.0,87.46610688358263,0.0,0.0,0.0,0.0,87.46610688358263,0.0
0.0,0.0,0.0,349.8644275343305,0.0,87.46610688358263,87.46610688358263,0.0,612.2627481850783,174.93221376716525
0.0,0.0,0.0,0.0,0.0,87.46610688358263,0.0,0.0,0.0,0.0
0.0,0.0,0.0,349.8644275343305,0.0,0.0,0.0,87.46610688358263,349.8644275343305,0.0
87.46610688358263,0.0,0.0,174.93221376716525,0.0,0.0,174.93221376716525,262.39832065074785,524.7966413014957,174.93221376716525
0.0,0.0,0.0,0.0,0.0,87.46610688358263,0.0,87.46610688358263,0.0,0.0
87.46610688358263,0.0,0.0,262.39832065074785,0.0,0.0,262.39832065074785,87.46610688358263,262.39832065074785,0.0
0.0,0.0,0.0,0.0,0.0,0.0,87.46610688358263,0.0,174.93221376716525,87.46610688358263
87.46610688358263,0.0,0.0,0.0,87.46610688358263,0.0,87.46610688358263,174.93221376716525,0.0,0.0
0.0,0.0,0.0,87.46610688358263,0.0,87.46610688358263,174.93221376716525,87.46610688358263,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,87.46610688358263,87.46610688358263,87.46610688358263,0.0
0.0,0.0,0.0,0.0,0.0,0.0,174.93221376716525,874.6610688358262,87.46610688358263,0.0
87.46610688358263,0.0,0.0,437.3305344179131,0.0,0.0,87.46610688358263,87.46610688358263,87.46610688358263,0.0
0.0,0.0,0.0,87.46610688358263,0.0,0.0,524.7966413014957,0.0,174.93221376716525,0.0
0.0,0.0,0.0,174.93221376716525,0.0,0.0,174.93221376716525,174.93221376716525,87.46610688358263,87.46610688358263
174.93221376716525,0.0,0.0,262.39832065074785,0.0,87.46610688358263,0.0,87.46610688358263,174.93221376716525,437.3305344179131
0.0,699.728855068661,0.0,174.93221376716525,0.0,0.0,87.46610688358263,0.0,87.46610688358263,0.0
0.0,0.0,0.0,262.39832065074785,0.0,0.0,0.0,87.46610688358263,262.39832065074785,87.46610688358263
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.93221376716525,0.0
0.0,87.46610688358263,0.0,0.0,0.0,0.0,87.46610688358263,87.46610688358263,0.0,0.0
0.0,0.0,0.0,174.93221376716525,0.0,87.46610688358263,349.8644275343305,0.0,87.46610688358263,0.0
0.0,0.0,0.0,0.0,0.0,0.0,87.46610688358263,0.0,87.46610688358263,0.0
0.0,0.0,0.0,0.0,0.0,0.0,87.46610688358263,0.0,349.8644275343305,262.39832065074785
0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.46610688358263,87.46610688358263,0.0
0.0,0.0,0.0,0.0,0.0,0.0,87.46610688358263,0.0,174.93221376716525,87.46610688358263
87.46610688358263,0.0,0.0,874.6610688358262,87.46610688358263,0.0,262.39832065074785,0.0,262.39832065074785,0.0
0.0,0.0,0.0,174.93221376716525,87.46610688358263,0.0,0.0,87.46610688358263,87.46610688358263,0.0
0.0,0.0,0.0,174.93221376716525,0.0,0.0,174.93221376716525,87.46610688358263,174.93221376716525,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.8644275343305,0.0
0.0,0.0,0.0,0.0,0.0,0.0,174.93221376716525,87.46610688358263,0.0,174.93221376716525
87.46610688358263,0.0,0.0,349.8644275343305,0.0,0.0,87.46610688358263,87.46610688358263,262.39832065074785,0.0
