Arts & Entertainment,College & University,Event,Food,Nightlife Spot,Outdoors & Recreation,Professional & Other Places,Residence,Shop & Service,Travel & Transport
0.00641025641025641,0.0,0.0,0.006596306068601583,0.0,0.0,0.025943396226415096,0.014388489208633094,0.016722408026755852,0.013736263736263736
0.0,0.0,0.0,0.010554089709762533,0.0,0.006666666666666667,0.01650943396226415,0.007194244604316547,0.016722408026755852,0.005494505494505495
0.0,0.029850746268656716,0.0,0.0158311345646438,0.0,0.0,0.018867924528301886,0.0,0.013377926421404682,0.01098901098901099
0.019230769230769232,0.014925373134328358,0.0,0.0013192612137203166,0.0,0.006666666666666667,0.018867924528301886,0.007194244604316547,0.006688963210702341,0.0027472527472527475
0.0,0.0,0.0,0.010554089709762533,0.0,0.0,0.01650943396226415,0.014388489208633094,0.0,0.03296703296703297
0.0,0.0,0.0,0.013192612137203167,0.02564102564102564,0.006666666666666667,0.01179245283018868,0.02158273381294964,0.020066889632107024,0.0027472527472527475
0.00641025641025641,0.0,0.0,0.023746701846965697,0.02564102564102564,0.006666666666666667,0.0023584905660377358,0.0,0.006688963210702341,0.008241758241758242
0.03205128205128205,0.0,0.0,0.0079155672823219,0.01282051282051282,0.03333333333333333,0.014150943396226415,0.014388489208633094,0.0,0.008241758241758242
0.01282051282051282,0.0,0.0,0.01978891820580475,0.0,0.013333333333333334,0.0023584905660377358,0.014388489208633094,0.020066889632107024,0.005494505494505495
0.0,0.014925373134328358,0.0,0.021108179419525065,0.02564102564102564,0.02,0.0,0.0,0.006688963210702341,0.01098901098901099
0.0,0.07462686567164178,0.0,0.0158311345646438,0.0,0.0,0.018867924528301886,0.0,0.006688963210702341,0.0027472527472527475
0.019230769230769232,0.0,0.0,0.002638522427440633,0.0,0.013333333333333334,0.0047169811320754715,0.007194244604316547,0.0033444816053511705,0.04945054945054945
0.0,0.0,0.0,0.01978891820580475,0.00641025641025641,0.0,0.01179245283018868,0.007194244604316547,0.020066889632107024,0.005494505494505495
0.0,0.029850746268656716,0.0,0.0079155672823219,0.0,0.0,0.018867924528301886,0.02877697841726619,0.013377926421404682,0.013736263736263736
0.01282051282051282,0.0,0.0,0.017150395778364115,0.03205128205128205,0.013333333333333334,0.01650943396226415,0.0,0.0033444816053511705,0.0
0.01282051282051282,0.0,0.0,0.005277044854881266,0.0,0.02,0.0023584905660377358,0.0,0.023411371237458192,0.03571428571428571
0.019230769230769232,0.014925373134328358,1.0,0.010554089709762533,0.038461538461538464,0.02,0.007075471698113208,0.007194244604316547,0.010033444816053512,0.0027472527472527475
0.0,0.0,0.0,0.006596306068601583,0.00641025641025641,0.006666666666666667,0.01650943396226415,0.02158273381294964,0.010033444816053512,0.005494505494505495
0.00641025641025641,0.0,0.0,0.0158311345646438,0.0,0.0,0.007075471698113208,0.02877697841726619,0.010033444816053512,0.016483516483516484
0.038461538461538464,0.0,0.0,0.014511873350923483,0.0,0.0,0.0047169811320754715,0.0,0.006688963210702341,0.02197802197802198
0.00641025641025641,0.0,0.0,0.010554089709762533,0.00641025641025641,0.0,0.025943396226415096,0.014388489208633094,0.0033444816053511705,0.016483516483516484
0.00641025641025641,0.0,0.0,0.023746701846965697,0.02564102564102564,0.006666666666666667,0.0023584905660377358,0.0,0.006688963210702341,0.008241758241758242
0.00641025641025641,0.029850746268656716,0.0,0.011873350923482849,0.01282051282051282,0.03333333333333333,0.01179245283018868,0.0,0.013377926421404682,0.005494505494505495
0.0,0.029850746268656716,0.0,0.005277044854881266,0.0,0.02,0.02122641509433962,0.02877697841726619,0.010033444816053512,0.008241758241758242
0.01282051282051282,0.0,0.0,0.01978891820580475,0.0,0.013333333333333334,0.0023584905660377358,0.014388489208633094,0.020066889632107024,0.005494505494505495
0.0,0.014925373134328358,0.0,0.0013192612137203166,0.0,0.0,0.007075471698113208,0.0,0.0,0.0027472527472527475
0.02564102564102564,0.014925373134328358,0.0,0.009234828496042216,0.0,0.02,0.0023584905660377358,0.0,0.020066889632107024,0.02197802197802198
0.0,0.0,0.0,0.013192612137203167,0.0,0.0,0.01179245283018868,0.02158273381294964,0.013377926421404682,0.019230769230769232
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.0
0.00641025641025641,0.014925373134328358,0.0,0.00395778364116095,0.0,0.006666666666666667,0.01179245283018868,0.007194244604316547,0.013377926421404682,0.019230769230769232
0.0,0.0,0.0,0.009234828496042216,0.00641025641025641,0.0,0.02122641509433962,0.014388489208633094,0.0033444816053511705,0.027472527472527472
0.019230769230769232,0.0,0.0,0.014511873350923483,0.0,0.006666666666666667,0.007075471698113208,0.02158273381294964,0.020066889632107024,0.005494505494505495
0.01282051282051282,0.0,0.0,0.017150395778364115,0.00641025641025641,0.03333333333333333,0.0047169811320754715,0.0,0.006688963210702341,0.013736263736263736
0.01282051282051282,0.0,0.0,0.009234828496042216,0.00641025641025641,0.006666666666666667,0.01179245283018868,0.0,0.010033444816053512,0.03021978021978022
0.01282051282051282,0.0,0.0,0.017150395778364115,0.0,0.0,0.0047169811320754715,0.0,0.023411371237458192,0.016483516483516484
0.01282051282051282,0.0,0.0,0.0,0.0,0.013333333333333334,0.009433962264150943,0.007194244604316547,0.006688963210702341,0.0
0.00641025641025641,0.0,0.0,0.006596306068601583,0.0,0.006666666666666667,0.02122641509433962,0.014388489208633094,0.010033444816053512,0.0027472527472527475
