Arts & Entertainment,College & University,Event,Food,Nightlife Spot,Outdoors & Recreation,Professional & Other Places,Residence,Shop & Service,Travel & Transport
0.007936507936507936,0.07207207207207207,0.0,0.0065252854812398045,0.003257328990228013,0.04591836734693878,0.006622516556291391,0.005291005291005291,0.0,0.006872852233676976
0.0,0.0,0.0,0.008156606851549755,0.003257328990228013,0.00510204081632653,0.004415011037527594,0.0291005291005291,0.027491408934707903,0.006872852233676976
0.0,0.0,0.0,0.01631321370309951,0.019543973941368076,0.01020408163265306,0.004415011037527594,0.0026455026455026454,0.024054982817869417,0.006872852233676976
0.0,0.009009009009009009,0.0,0.0,0.003257328990228013,0.02040816326530612,0.004415011037527594,0.0026455026455026454,0.003436426116838488,0.0
0.015873015873015872,0.009009009009009009,0.0,0.03099510603588907,0.009771986970684038,0.00510204081632653,0.002207505518763797,0.0,0.010309278350515464,0.0
0.007936507936507936,0.018018018018018018,0.0,0.0065252854812398045,0.009771986970684038,0.015306122448979591,0.006622516556291391,0.007936507936507936,0.01718213058419244,0.01718213058419244
0.007936507936507936,0.0,0.0,0.024469820554649267,0.02280130293159609,0.0,0.006622516556291391,0.0,0.010309278350515464,0.003436426116838488
0.047619047619047616,0.02702702702702703,0.0,0.008156606851549755,0.013029315960912053,0.00510204081632653,0.019867549668874173,0.0,0.003436426116838488,0.003436426116838488
0.015873015873015872,0.0,0.0,0.024469820554649267,0.016286644951140065,0.0,0.002207505518763797,0.0,0.013745704467353952,0.010309278350515464
0.023809523809523808,0.0,0.0,0.009787928221859706,0.029315960912052116,0.015306122448979591,0.013245033112582781,0.0,0.003436426116838488,0.006872852233676976
0.007936507936507936,0.009009009009009009,0.0,0.0,0.009771986970684038,0.01020408163265306,0.024282560706401765,0.021164021164021163,0.006872852233676976,0.003436426116838488
0.015873015873015872,0.0,0.0,0.004893964110929853,0.003257328990228013,0.025510204081632654,0.011037527593818985,0.013227513227513227,0.0,0.010309278350515464
0.0,0.0,0.0,0.013050570962479609,0.016286644951140065,0.0,0.01545253863134658,0.010582010582010581,0.003436426116838488,0.013745704467353952
0.007936507936507936,0.009009009009009009,0.0,0.0,0.003257328990228013,0.0,0.002207505518763797,0.013227513227513227,0.003436426116838488,0.0
0.007936507936507936,0.0,0.2,0.01468189233278956,0.009771986970684038,0.00510204081632653,0.006622516556291391,0.015873015873015872,0.013745704467353952,0.006872852233676976
0.0,0.009009009009009009,0.0,0.008156606851549755,0.0,0.00510204081632653,0.008830022075055188,0.021164021164021163,0.020618556701030927,0.010309278350515464
0.023809523809523808,0.0,0.0,0.0032626427406199023,0.0,0.04081632653061224,0.017660044150110375,0.010582010582010581,0.003436426116838488,0.013745704467353952
0.0,0.018018018018018018,0.0,0.01468189233278956,0.003257328990228013,0.0,0.006622516556291391,0.013227513227513227,0.024054982817869417,0.006872852233676976
0.0,0.0,0.0,0.0065252854812398045,0.013029315960912053,0.015306122448979591,0.004415011037527594,0.010582010582010581,0.013745704467353952,0.030927835051546393
0.015873015873015872,0.08108108108108109,0.0,0.0065252854812398045,0.0,0.025510204081632654,0.008830022075055188,0.005291005291005291,0.0,0.006872852233676976
0.0,0.009009009009009009,0.0,0.01794453507340946,0.006514657980456026,0.00510204081632653,0.026490066225165563,0.0,0.006872852233676976,0.003436426116838488
0.023809523809523808,0.06306306306306306,0.0,0.004893964110929853,0.019543973941368076,0.015306122448979591,0.011037527593818985,0.0,0.0,0.010309278350515464
0.0,0.0,0.0,0.011419249592169658,0.006514657980456026,0.030612244897959183,0.002207505518763797,0.005291005291005291,0.006872852233676976,0.030927835051546393
0.047619047619047616,0.02702702702702703,0.0,0.008156606851549755,0.013029315960912053,0.00510204081632653,0.019867549668874173,0.0,0.003436426116838488,0.003436426116838488
